BORO,VIOLATION CODE,VIOLATION DESCRIPTION,Latitude,Longitude
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.620934093567,-73.992031998949
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.740526632399,-74.008509222915
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.626251305995,-73.976281412702
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.626345966993,-74.133640646855
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.592656992408,-73.799120162526
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.670639869017,-73.950440309249
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.710819608285,-73.859703860819
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.820925253121,-73.866263353692
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.815147094565,-73.959999930741
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.710534819371,-73.864830060204
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.62492683129,-74.136040589198
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.614014767599,-74.000450224454
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.831126261897,-73.900181674732
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.734757231006,-73.992837430303
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.832781217543,-73.8605298027
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.647698611505,-73.974320596291
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.837359616759,-73.910222641998
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.689575223151,-73.972360830029
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.716678759336,-73.980462511307
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.678923325704,-73.887806178334
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.701811920447,-73.943726881312
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.75191646069,-73.983072474366
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.89778438017,-73.867218605002
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.718251116132,-73.958388058358
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.685856293159,-73.991061491807
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.713737879423,-73.994091397933
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.582297419955,-74.169052592685
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.67627462589,-73.998839134924
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.894386337416,-73.896534370898
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.781511138984,-73.948577300186
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.73865488759,-74.005499444447
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.756207228979,-73.919854342411
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.769461566407,-73.736459662983
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.72878952336,-73.986350848689
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.739686745873,-73.789870119446
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.704925654032,-73.799905852626
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.677372017003,-73.972621878405
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.729130567073,-74.005231660325
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.650457979057,-73.930256219584
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.744219804141,-73.861217547303
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.885206062282,-73.900573930546
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.761156429788,-73.994343469836
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.746886470496,-73.896421476592
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.726461726704,-73.984500476342
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.636642558831,-73.740520806392
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.839445675105,-73.858470223583
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.636755420817,-74.134937047229
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.694657656906,-73.848360521844
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.649493313618,-73.962899718751
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.649985026635,-74.0052470527
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.673099131088,-73.957100513363
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.762699245064,-73.975463733228
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.72977924586,-73.978849453245
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.714163376103,-73.995339461057
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.70053864919,-73.909819745701
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.718270218105,-73.872573948486
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.770474049403,-73.954033784013
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.71297743791,-73.827793885837
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.664360059494,-73.951003694438
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.768149298383,-73.985526854002
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.762382026621,-73.814655732141
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.678755829996,-73.949651903194
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.854416937911,-73.864232878038
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.801663228304,-73.948865079389
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.647535854585,-74.014738773921
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.75439875143,-73.896272592562
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.710142037389,-73.899245372177
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.850541202932,-73.937054432565
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.63589581924,-74.00914796926
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.612405054853,-73.982949512098
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.750985218449,-73.978485380664
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.619518889081,-74.032678195577
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.748371167461,-74.008445265181
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.733840182011,-73.871577033806
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.724324242845,-73.990937255656
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.756924907653,-73.967041171451
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.740772794946,-73.983533618177
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.7191230618,-74.00686146073
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.757907565662,-73.787455337287
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.715344094051,-73.950677487989
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.774383817086,-73.957229980841
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.685980007855,-73.994162375271
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.638343199407,-73.9825393102
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.589717382619,-74.067238971995
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.697899357945,-73.926895773781
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.735825160996,-74.001259333522
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.784971031783,-73.841928531401
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.730864106929,-73.982922693026
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.705726644854,-73.921527494728
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.717674527915,-73.957876166167
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.717006620018,-73.990058053102
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.61109689623,-73.920479432472
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.718933692611,-74.006522337337
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.720849611119,-73.994870004788
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.670842545572,-73.822528212901
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.771830557198,-73.955552807522
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.764284048462,-73.981170483475
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.853592382772,-73.930613539126
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.635566578604,-74.026114278723
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.876763075937,-73.837695604393
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.681790552132,-73.878675882116
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.726034114177,-73.989547990997
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.660257123306,-73.980071813781
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.60342192033,-73.987161643613
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.761127918741,-73.983384175305
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.750634492679,-73.981990038121
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.764243833457,-73.988379567357
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.847500523718,-73.866853097233
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.774501809212,-73.957143252533
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.741833274686,-73.993565630558
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.614626721905,-73.912972598574
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.735234883433,-74.006062067345
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.722212540615,-73.94122751479
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.747781270923,-74.004381393498
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.680110886136,-73.84067459775
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.669172094594,-73.979687032616
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.598646122699,-73.988390493966
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.735649268908,-74.00732865217
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.703263686693,-73.991665063676
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.864533768203,-73.923367628751
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.820060569313,-73.901466497603
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.789778461885,-73.943034703266
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.686394296125,-73.973487138375
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.845321615242,-73.938714771609
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.635470642596,-73.933482180256
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.719361702969,-73.990927110527
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.686033050886,-73.824889029401
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.667001591439,-73.881208132457
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.702543920498,-73.901731027152
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.729823180028,-73.978946857389
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.640880893452,-73.965138541769
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.745187772881,-73.920953933554
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.806961826246,-73.917878484853
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.76178162392,-73.832991708001
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.809204967755,-73.922821082937
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.823331618634,-73.894513506684
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.633752320524,-73.993421168472
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.650923311637,-74.01122582414
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.64372588042,-74.072788802132
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.771598449004,-73.734707366304
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.728883644234,-73.998257322389
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.728083524492,-73.982039452071
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.804927148797,-73.913037087895
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.815688964103,-73.864507278771
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.751113515012,-73.872045290232
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.832245212144,-73.827599640943
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.757801481484,-73.861701704318
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.774554719081,-73.979947215012
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.871276498522,-73.847829644471
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.851947421727,-73.90962451923
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.645417829444,-73.999246869053
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.758671536159,-73.829079451028
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.731825856707,-74.006588551482
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.610341430009,-73.954475815865
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.768193213576,-73.985519624089
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.707734116989,-73.961114235909
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.601786726129,-74.002207494797
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.522020482316,-74.2349913085
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.71566191459,-73.993229079693
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.736744161279,-73.895975421177
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.739644067898,-73.979614944263
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.722761554845,-73.982906738785
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.838494168456,-73.918916382674
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.837282645455,-73.910070961146
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.819050413643,-73.927090950871
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.638495364319,-74.005433508117
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.732162899919,-73.954594328316
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.608936177698,-73.97176047665
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.746896178495,-73.712210005031
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.752460063335,-73.970262893814
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.776127837932,-73.953026119939
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.671857176505,-73.984048178714
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.765823243954,-73.810851960991
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.645179578427,-73.958019404671
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.763241655842,-73.985394358379
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.864217385264,-73.926437469552
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.616761429238,-73.971231269469
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.740905866742,-73.879780338769
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.62851530312,-74.006063144187
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.636997932955,-73.910979652396
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.878820964898,-73.916755153541
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.625775607634,-73.928178289921
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.750009774218,-73.991345194031
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.721774687105,-73.997590095253
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.677931261106,-73.820090140859
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.749870149811,-73.862562779992
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.620078697405,-73.907043567603
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.715160463282,-73.807655936585
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.777843985308,-73.954707487006
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.762302391442,-73.959984861514
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.700533208494,-73.906454897979
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.739936513657,-73.991563025322
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.759292210644,-73.919670131944
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.733288922863,-73.794548659462
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.729259183394,-73.989215542731
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.631548368953,-73.995719938254
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.699905884874,-73.907974099542
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.641200451137,-73.904480930332
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.619146832106,-73.923747693639
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.711417662063,-74.015441905792
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.738468193031,-73.993529871286
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.631158973819,-73.976258045427
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.692470403198,-73.859389226224
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.678707816349,-73.918635508119
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.759594981489,-73.965090607984
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.765211237062,-73.913926666804
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.763108295413,-73.920921753695
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.746507504724,-74.008022776619
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.734727241571,-74.00217583253
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.700533408992,-73.925450278566
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.634375882885,-74.023627810702
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.601632889621,-73.994144570571
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.831649175063,-73.881451467714
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.701179844576,-73.889741347885
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.793763679678,-73.972418531085
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.789778461885,-73.943034703266
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.626429249769,-74.075493332566
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.764093259295,-73.771226825721
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.705025904601,-73.933228565237
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.755805364689,-73.98042572458
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.88462843217,-73.849024964874
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.758641794986,-73.962690694463
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.728953944165,-73.984279804484
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.757400218788,-73.968712170448
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.756584860915,-73.98033525627
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.766709579792,-73.957502074498
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.642016335071,-74.012780951086
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.727867231945,-73.985936121429
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.782961753273,-73.84588011621
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.718807674865,-73.956688585961
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.713515658379,-73.996717454284
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.613189089556,-74.065461828984
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.759978752198,-73.991488282451
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.684615219169,-73.844785028688
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.724783679669,-73.978356775465
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.690142394608,-73.814673409709
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.522322474955,-74.234960002574
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.75862285405,-73.768448201993
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.73735385778,-74.005741105387
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.756336623021,-73.994138138014
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.764513543649,-73.975528041654
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.774524085484,-73.951073969079
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.842212871263,-73.844014727386
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.853749238983,-73.889133204412
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.642900739632,-74.00541585143
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.628440419352,-74.029033169832
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.719430622582,-73.996338372819
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.766275126368,-73.831337815549
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.630059696296,-73.961206503053
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.73298903161,-73.986497923467
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.76488940069,-73.812143391396
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.734187599668,-73.850240359111
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.751848813376,-73.973666715943
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.71760532648,-73.949626050152
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.723116860955,-74.003124280993
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.679387014324,-73.974048762669
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.729771801667,-73.983687886254
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.774576220423,-73.951037825488
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.643136890435,-74.002551188578
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.759190398067,-73.970981812748
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.592598135655,-73.940366261965
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.756469705421,-73.828724169124
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.629709342718,-74.004823942885
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.702382461844,-73.916164840577
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.727195953169,-73.787254208315
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.639745295786,-73.967668576794
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.652325283956,-73.927216194989
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.762655128399,-73.785505235418
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.6745839514,-73.804153902562
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.813670229536,-73.922169221528
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.675239751276,-73.843281966504
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.844853859679,-73.830823366484
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.710819580809,-73.792681192844
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.586875959372,-74.091765133344
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.679773252038,-73.861802853192
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.865490313228,-73.858338655436
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.600021820705,-74.002571141047
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.744808747602,-73.997376334098
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.713864443866,-73.735720812941
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.814823175746,-73.914657050504
